fips_code,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023
13223,2007,1223,3326,648,320,784,3646,4411,183164,-19,11.1,6.8,18.4,1.8,4.3,20.1,1
13225,310,362,366,1459,4,-52,370,319,28805,1,10.8,12.6,12.8,0.1,-1.8,12.9,3
13227,317,456,1287,303,-5,-139,1282,1144,35969,1,9,12.9,36.4,-0.1,-3.9,36.2,1
13229,253,276,258,193,-1,-23,257,235,20425,1,12.5,13.6,12.7,0,-1.1,12.7,8
13231,196,245,554,230,3,-49,557,506,20461,-2,9.7,12.1,27.4,0.1,-2.4,27.6,1
13233,584,574,519,269,22,10,541,554,44223,3,13.3,13.1,11.8,0.5,0.2,12.3,4
13235,96,158,195,1304,1,-62,196,132,10095,-2,9.6,15.8,19.4,0.1,-6.2,19.5,8
13237,211,339,317,151,7,-128,324,196,23129,0,9.2,14.7,13.8,0.3,-5.6,14.1,8
13239,18,43,46,0,0,-25,46,21,2280,0,7.9,18.9,20.3,0,-11,20.3,8
13241,151,256,254,187,28,-105,282,175,17442,-2,8.7,14.8,14.6,1.6,-6.1,16.2,9
13243,57,106,-1,146,3,-49,2,-48,6078,-1,9.3,17.4,-0.2,0.5,-8,0.3,8
13245,2688,2245,-1550,10973,163,443,-1387,-930,205414,14,13.1,10.9,-7.5,0.8,2.2,-6.7,2
13247,974,833,784,899,122,141,906,1042,95987,-5,10.2,8.7,8.2,1.3,1.5,9.5,1
13249,50,57,35,0,0,-7,35,29,4526,1,11.1,12.6,7.8,0,-1.6,7.8,8
13251,153,211,264,245,0,-58,264,204,14174,-2,10.9,15,18.8,0,-4.1,18.8,8
13253,96,143,-7,121,2,-47,-5,-52,9092,0,10.5,15.7,-0.8,0.2,-5.2,-0.5,8
13255,848,927,968,858,50,-79,1018,938,69946,-1,12.2,13.3,13.9,0.7,-1.1,14.7,1
13257,297,422,593,768,9,-125,602,482,27228,5,11,15.6,22,0.3,-4.6,22.3,7
13259,33,80,9,776,109,-47,118,70,4674,-1,7.1,17.2,1.9,23.5,-10.1,25.4,2
13261,349,390,49,1557,17,-41,66,26,28890,1,12.1,13.5,1.7,0.6,-1.4,2.3,6
13263,46,93,9,0,0,-47,9,-39,5718,-1,8,16.2,1.6,0,-8.2,1.6,2
13265,13,32,22,19,0,-19,22,1,1609,-2,8.1,19.9,13.7,0,-11.8,13.7,8
13267,290,283,307,4111,-7,7,300,308,24296,1,12,11.7,12.7,-0.3,0.3,12.4,8
13269,69,129,48,232,9,-60,57,-4,7758,-1,8.9,16.6,6.2,1.2,-7.7,7.3,8
13271,126,177,-1455,1635,32,-51,-1423,-1458,10920,16,10.8,15.2,-124.9,2.7,-4.4,-122.2,9
13273,88,137,-25,296,1,-49,-24,-74,8718,-1,10.1,15.6,-2.9,0.1,-5.6,-2.7,3
13275,526,602,168,487,6,-76,174,98,45649,0,11.5,13.2,3.7,0.1,-1.7,3.8,4
13277,513,491,165,1014,29,22,194,219,41554,3,12.4,11.8,4,0.7,0.5,4.7,5
13279,384,382,168,540,56,2,224,227,27040,1,14.3,14.2,6.2,2.1,0.1,8.3,7
13281,99,226,196,570,5,-127,201,74,13035,0,7.6,17.4,15.1,0.4,-9.8,15.5,9
13283,79,97,2,482,0,-18,2,-18,6341,-2,12.4,15.3,0.3,0,-2.8,0.3,9
13285,920,795,283,1280,86,125,369,495,70742,1,13.1,11.3,4,1.2,1.8,5.2,4
13287,115,131,90,326,-1,-16,89,73,8909,0,13,14.8,10.1,-0.1,-1.8,10,9
13289,56,153,113,104,0,-97,113,15,7691,-1,7.3,19.9,14.7,0,-12.6,14.7,3
13291,175,399,932,527,28,-224,960,734,27124,-2,6.5,14.9,34.8,1,-8.4,35.9,8
13293,329,451,296,367,-5,-122,291,170,28263,1,11.7,16,10.5,-0.2,-4.3,10.3,6
13295,603,879,794,1293,7,-276,801,524,69489,-1,8.7,12.7,11.5,0.1,-4,11.6,2
13297,1146,1035,3455,912,89,111,3544,3638,106702,-17,10.9,9.9,32.9,0.8,1.1,33.8,1
13299,459,547,696,2264,34,-88,730,646,36243,4,12.8,15.2,19.4,0.9,-2.4,20.3,5
13301,51,84,-20,71,1,-33,-19,-51,5106,1,9.9,16.4,-3.9,0.2,-6.4,-3.7,8
13303,205,273,117,1888,3,-68,120,55,19820,3,10.4,13.8,5.9,0.2,-3.4,6.1,7
13305,339,442,696,1997,43,-103,739,636,31373,0,10.9,14.2,22.4,1.4,-3.3,23.8,6
13307,18,28,4,0,6,-10,10,0,2337,0,7.7,12,1.7,2.6,-4.3,4.3,8
13309,70,76,-225,2100,0,-6,-225,-229,7081,2,9.7,10.6,-31.3,0,-0.8,-31.3,9
13311,272,408,339,668,16,-136,355,222,29026,3,9.4,14.1,11.7,0.6,-4.7,12.3,8
13313,1204,979,197,959,170,225,367,592,103687,0,11.6,9.5,1.9,1.6,2.2,3.5,3
13315,83,146,93,2087,-2,-63,91,28,8779,0,9.5,16.7,10.6,-0.2,-7.2,10.4,9
13317,94,169,22,109,7,-75,29,-47,9518,-1,9.9,17.7,2.3,0.7,-7.9,3,8
13319,108,156,94,107,2,-48,96,48,8725,0,12.4,17.9,10.8,0.2,-5.5,11,8
13321,208,299,-67,174,-1,-91,-68,-158,20273,1,10.2,14.7,-3.3,0,-4.5,-3.3,3
15000,15167,12812,-11193,40128,4627,2355,-6566,-4261,1435138,-50,10.6,8.9,-7.8,3.2,1.6,-4.6,
15001,1945,2051,784,2683,583,-106,1367,1267,207615,6,9.4,9.9,3.8,2.8,-0.5,6.6,5
15003,10799,8770,-10794,34281,3399,2029,-7395,-5420,989408,-54,10.9,8.8,-10.9,3.4,2,-7.5,1
15005,0,0,0,18,0,0,0,0,81,0,0,0,0,0,0,0,3
15007,779,640,-247,918,175,139,-72,68,73851,1,10.6,8.7,-3.3,2.4,1.9,-1,5
15009,1644,1351,-936,2228,470,293,-466,-176,164183,-3,10,8.2,-5.7,2.9,1.8,-2.8,3
16000,22456,16817,15389,50256,4664,5639,20053,25730,1964726,38,11.5,8.6,7.9,2.4,2.9,10.3,
16001,5080,3781,2916,13711,1435,1299,4351,5669,524673,19,9.7,7.2,5.6,2.7,2.5,8.3,2
16003,28,53,136,29,1,-25,137,112,4903,0,5.8,10.9,28.1,0.2,-5.2,28.3,9
16005,1059,871,361,2343,223,188,584,775,90400,3,11.8,9.7,4,2.5,2.1,6.5,3
16007,77,68,10,59,17,9,27,36,6766,0,11.4,10.1,1.5,2.5,1.3,4,9
16009,104,150,124,66,1,-46,125,78,10369,-1,10.1,14.5,12,0.1,-4.5,12.1,8
16011,667,471,219,503,7,196,226,422,50395,0,13.3,9.4,4.4,0.1,3.9,4.5,6
16013,199,153,-174,383,269,46,95,140,25041,-1,8,6.1,-7,10.8,1.8,3.8,7
16015,68,84,106,19,66,-16,172,157,8517,1,8.1,10,12.6,7.8,-1.9,20.4,2
16017,448,549,1139,519,107,-101,1246,1140,52547,-5,8.6,10.6,21.9,2.1,-1.9,24,6
16019,1803,994,935,1671,69,809,1004,1823,131366,10,13.8,7.6,7.2,0.5,6.2,7.7,3
16021,151,153,215,119,73,-2,288,285,13557,-1,11.3,11.4,16,5.4,-0.1,21.5,9
16023,33,37,65,4,0,-4,65,60,2758,-1,12.1,13.6,23.8,0,-1.5,23.8,3
16025,11,6,58,0,0,5,58,63,1232,0,9.2,5,48.3,0,4.2,48.3,9
16027,3341,1970,4816,3234,584,1371,5400,6782,257674,11,13.1,7.7,18.9,2.3,5.4,21.2,2
16029,85,76,8,77,4,9,12,19,7219,-2,11.8,10.5,1.1,0.6,1.2,1.7,8
16031,366,228,-148,367,60,138,-88,52,25696,2,14.3,8.9,-5.8,2.3,5.4,-3.4,6
16033,19,5,-20,2,-1,14,-21,-9,801,-2,23.6,6.2,-24.8,-1.2,17.4,-26.1,8
16035,67,136,240,724,7,-69,247,179,9214,1,7.3,14.9,26.3,0.8,-7.6,27.1,8
16037,33,66,38,120,0,-33,38,5,4523,0,7.3,14.6,8.4,0,-7.3,8.4,8
16039,459,245,-53,1117,171,214,118,333,29724,1,15.5,8.3,-1.8,5.8,7.2,4,6
16041,216,124,230,94,2,92,232,324,15494,0,14.1,8.1,15,0.1,6,15.1,3
16043,186,143,112,581,25,43,137,179,14196,-1,13.2,10.1,7.9,1.8,3,9.7,8
16045,204,256,403,257,267,-52,670,617,21071,-1,9.8,12.3,19.4,12.9,-2.5,32.3,2
16047,226,166,108,107,13,60,121,182,16061,1,14.2,10.4,6.8,0.8,3.8,7.6,8
16049,170,228,299,503,16,-58,315,253,17890,-4,9.6,12.8,16.8,0.9,-3.3,17.7,8
16051,448,238,618,174,34,210,652,862,34198,0,13.3,7,18.3,1,6.2,19.3,3
16053,364,223,0,207,92,141,92,235,25479,2,14.4,8.8,0,3.6,5.6,3.6,3
16055,1879,1782,1613,1748,12,97,1625,1720,185010,-2,10.2,9.7,8.8,0.1,0.5,8.8,3
16057,431,295,-128,2676,368,136,240,377,41301,1,10.5,7.2,-3.1,9,3.3,5.8,4
16059,64,129,221,75,0,-65,221,157,8441,1,7.7,15.4,26.4,0,-7.8,26.4,9
16061,33,61,38,105,4,-28,42,14,3739,0,8.8,16.3,10.2,1.1,-7.5,11.3,8
16063,66,38,32,39,3,28,35,65,5450,2,12.2,7,5.9,0.6,5.2,6.5,8
16065,1110,210,-1703,14790,388,900,-1315,-411,54547,4,20.3,3.8,-31.1,7.1,16.4,-24,4
16067,304,212,168,77,10,92,178,272,22480,2,13.6,9.5,7.5,0.4,4.1,8,7
16069,395,591,212,1113,62,-196,274,78,42987,0,9.2,13.8,4.9,1.4,-4.6,6.4,3
16071,57,55,212,41,0,2,212,213,4953,-1,11.8,11.3,43.7,0,0.4,43.7,8
16073,148,137,60,156,6,11,66,77,12722,0,11.7,10.8,4.7,0.5,0.9,5.2,2
16075,326,302,335,180,-8,24,327,350,27279,-1,12,11.1,12.4,-0.3,0.9,12.1,6
16077,111,62,54,58,14,49,68,117,8253,0,13.5,7.6,6.6,1.7,6,8.3,8
16079,154,227,160,187,1,-73,161,91,14026,3,11,16.2,11.4,0.1,-5.2,11.5,8
16081,129,63,-51,23,16,66,-35,30,12549,-1,10.3,5,-4.1,1.3,5.3,-2.8,9
16083,1137,923,926,1711,194,214,1120,1335,95156,1,12,9.8,9.8,2.1,2.3,11.9,3
16085,84,96,208,143,-1,-12,207,194,12644,-1,6.7,7.7,16.6,-0.1,-1,16.5,9
16087,116,160,271,144,53,-44,324,278,11425,-2,10.3,14.2,24,4.7,-3.9,28.7,6
17000,127235,116782,-83839,278186,40492,10453,-43347,-32826,12549689,68,10.1,9.3,-6.7,3.2,0.8,-3.4,
17001,700,834,9,1625,9,-134,18,-115,64441,1,10.9,12.9,0.1,0.1,-2.1,0.3,5
17003,30,104,-73,82,0,-74,-73,-146,4695,1,6.3,21.8,-15.3,0,-15.5,-15.3,3
17005,130,203,-21,2371,8,-73,-13,-86,16450,0,7.9,12.3,-1.3,0.5,-4.4,-0.8,1
17007,512,485,114,265,-1,27,113,134,53202,-6,9.6,9.1,2.1,0,0.5,2.1,2
17009,56,61,-17,1720,0,-5,-17,-22,6294,0,8.9,9.7,-2.7,0,-0.8,-2.7,9
17011,319,425,-6,416,15,-106,9,-98,32729,-1,9.7,13,-0.2,0.5,-3.2,0.3,7
17013,27,82,19,85,0,-55,19,-36,4317,0,6.2,18.9,4.4,0,-12.7,4.4,1
17015,124,226,46,1234,3,-102,49,-53,15526,0,8,14.5,3,0.2,-6.6,3.2,9
17017,158,139,-128,127,67,19,-61,-42,12596,0,12.5,11,-10.1,5.3,1.5,-4.8,6
17019,2090,1504,-3275,15033,2144,586,-1131,-525,205644,20,10.2,7.3,-15.9,10.4,2.8,-5.5,3
17021,284,449,3,2912,0,-165,3,-162,33228,0,8.5,13.5,0.1,0,-5,0.1,6
17023,87,225,71,230,-4,-138,67,-72,15088,-1,5.8,14.9,4.7,-0.3,-9.1,4.4,8
17025,163,184,-58,278,0,-21,-58,-78,12999,1,12.5,14.1,-4.4,0,-1.6,-4.4,9
17027,375,368,-201,1757,38,7,-163,-152,36785,4,10.2,10,-5.5,1,0.2,-4.4,1
17029,449,566,-225,2705,52,-117,-173,-286,46060,4,9.7,12.3,-4.9,1.1,-2.5,-3.7,5
17031,53124,43149,-58105,82190,23790,9975,-34315,-24494,5087072,-154,10.4,8.5,-11.4,4.7,2,-6.7,1
17033,147,250,-94,1342,1,-103,-93,-195,18300,1,8,13.6,-5.1,0.1,-5.6,-5.1,6
17035,100,134,-14,98,2,-34,-12,-47,10261,-1,9.7,13,-1.4,0.2,-3.3,-1.2,9
17037,1040,818,-513,4827,350,222,-163,65,100288,6,10.4,8.2,-5.1,3.5,2.2,-1.6,1
17039,165,201,36,164,4,-36,40,0,15365,-4,10.7,13.1,2.3,0.3,-2.3,2.6,6
17041,243,239,-57,226,16,4,-41,-38,19629,-1,12.4,12.2,-2.9,0.8,0.2,-2.1,8
17043,9715,6667,-8099,13864,4517,3048,-3582,-451,921213,83,10.5,7.2,-8.8,4.9,3.3,-3.9,1
17045,112,259,96,367,2,-147,98,-51,16334,-2,6.8,15.8,5.9,0.1,-9,6,6
17047,28,88,-32,20,3,-60,-29,-90,5968,-1,4.7,14.6,-5.3,0.5,-10,-4.8,9
17049,374,391,10,405,37,-17,47,31,34331,1,10.9,11.4,0.3,1.1,-0.5,1.4,7
17051,188,252,-44,2423,1,-64,-43,-106,21164,1,8.9,11.9,-2.1,0,-3,-2,6
17053,144,210,25,307,33,-66,58,-6,13250,2,10.9,15.8,1.9,2.5,-5,4.4,3
17055,399,587,109,303,4,-188,113,-77,37138,-2,10.7,15.8,2.9,0.1,-5.1,3,7
17057,263,503,-156,1969,0,-240,-156,-394,32541,2,8,15.4,-4.8,0,-7.3,-4.8,6
17059,24,91,-86,86,1,-67,-85,-153,4670,-1,5.1,19.2,-18.1,0.2,-14.1,-17.9,8
17061,91,185,-2,111,0,-94,-2,-97,11543,-1,7.9,16,-0.2,0,-8.1,-0.2,8
17063,580,508,328,220,33,72,361,429,53578,-4,10.9,9.5,6.1,0.6,1.3,6.8,1
17065,73,105,-39,86,0,-32,-39,-70,7911,1,9.2,13.2,-4.9,0,-4,-4.9,9
17067,178,228,-22,178,5,-50,-17,-68,17186,-1,10.3,13.2,-1.3,0.3,-2.9,-1,9
17069,27,83,56,41,-1,-56,55,-3,3569,-2,7.6,23.2,15.7,-0.3,-15.7,15.4,9
17071,55,95,-40,40,1,-40,-39,-80,6088,-1,9,15.5,-6.5,0.2,-6.5,-6.4,9
17073,505,569,-82,736,-2,-64,-84,-148,48448,0,10.4,11.7,-1.7,0,-1.3,-1.7,2
17075,273,424,-209,387,2,-151,-207,-357,26136,1,10.4,16.1,-7.9,0.1,-5.7,-7.9,8
17077,542,569,-549,3061,237,-27,-312,-336,52141,3,10.4,10.9,-10.5,4.5,-0.5,-6,5
17079,83,121,2,120,8,-38,10,-28,9144,0,9.1,13.2,0.2,0.9,-4.1,1.1,9
17081,402,504,-5,1683,9,-102,4,-99,36320,-1,11.1,13.9,-0.1,0.2,-2.8,0.1,7
17083,151,292,28,706,14,-141,42,-100,21091,-1,7.1,13.8,1.3,0.7,-6.7,2,1
17085,143,280,45,207,5,-137,50,-89,21756,-2,6.6,12.8,2.1,0.2,-6.3,2.3,8
17087,101,168,-5,2455,6,-67,1,-65,13326,1,7.6,12.6,-0.4,0.4,-5,0.1,8
17089,5581,3707,-1805,5496,731,1874,-1074,843,514982,43,10.8,7.2,-3.5,1.4,3.6,-2.1,1
17091,1136,1243,-101,3876,147,-107,46,-58,105940,3,10.7,11.7,-1,1.4,-1,0.4,3
17093,1566,751,1440,370,235,815,1675,2482,139976,-8,11.3,5.4,10.4,1.7,5.9,12.1,1
17095,459,717,-120,3626,169,-258,49,-209,48411,0,9.5,14.8,-2.5,3.5,-5.3,1,4
17097,6534,4977,-5388,19964,2626,1557,-2762,-1139,708760,66,9.2,7,-7.6,3.7,2.2,-3.9,1
17099,1119,1328,261,2887,81,-209,342,128,108309,-5,10.3,12.3,2.4,0.7,-1.9,3.2,4
17101,90,194,24,2276,3,-104,27,-78,14813,-1,6.1,13.1,1.6,0.2,-7,1.8,9
17103,343,405,-243,2730,23,-62,-220,-284,33654,-2,10.1,12,-7.2,0.7,-1.8,-6.5,6
17105,383,480,-124,1808,23,-97,-101,-197,35320,1,10.8,13.6,-3.5,0.6,-2.7,-2.9,6
17107,254,342,0,3219,12,-88,12,-76,27590,0,9.2,12.4,0,0.4,-3.2,0.4,6
17109,233,319,-29,2491,42,-86,13,-75,26839,-2,8.7,11.9,-1.1,1.6,-3.2,0.5,7
17111,3060,2421,499,1852,114,639,613,1242,312800,-10,9.8,7.8,1.6,0.4,2,2,1
17113,1692,1356,-1426,8625,605,336,-821,-477,170441,8,9.9,7.9,-8.4,3.5,2,-4.8,3
17115,1149,1346,-715,3013,170,-197,-545,-742,100591,0,11.4,13.3,-7.1,1.7,-2,-5.4,3
17117,369,635,138,874,23,-266,161,-105,44018,0,8.4,14.4,3.1,0.5,-6,3.7,1
17119,2189,3108,-28,6718,122,-919,94,-820,262752,5,8.3,11.8,-0.1,0.5,-3.5,0.4,1
17121,421,560,-99,846,5,-139,-94,-232,36673,1,11.4,15.2,-2.7,0.1,-3.8,-2.6,7
17123,121,181,67,227,4,-60,71,12,11683,1,10.4,15.5,5.7,0.3,-5.1,6.1,2
17125,87,211,-55,180,4,-124,-51,-176,12523,-1,6.9,16.7,-4.4,0.3,-9.8,-4,8
17127,81,238,-2,255,-6,-157,-8,-166,13661,-1,5.9,17.3,-0.1,-0.4,-11.4,-0.6,3
17129,109,153,-78,95,2,-44,-76,-118,11954,2,9.1,12.7,-6.5,0.2,-3.7,-6.3,3
17131,137,207,25,134,1,-70,26,-46,15487,-2,8.8,13.3,1.6,0.1,-4.5,1.7,2
17133,134,347,172,281,0,-213,172,-44,34957,-3,3.8,9.9,4.9,0,-6.1,4.9,1
17135,235,392,-86,2354,4,-157,-82,-238,27663,1,8.5,14.1,-3.1,0.1,-5.7,-3,6
17137,327,448,-44,2467,7,-121,-37,-158,32140,0,10.1,13.9,-1.4,0.2,-3.8,-1.1,4
17139,162,204,3,402,6,-42,9,-33,14342,0,11.3,14.2,0.2,0.4,-2.9,0.6,8
17141,519,562,-52,495,17,-43,-35,-80,51265,-2,10.1,11,-1,0.3,-0.8,-0.7,6
17143,2008,1989,-1121,4726,608,19,-513,-487,177513,7,11.3,11.2,-6.3,3.4,0.1,-2.9,2
17145,177,277,87,2266,5,-100,92,-9,20503,-1,8.6,13.5,4.2,0.2,-4.9,4.5,7
17147,155,187,72,199,1,-32,73,39,16714,-2,9.3,11.2,4.3,0.1,-1.9,4.4,3
17149,158,233,-93,321,9,-75,-84,-157,14342,2,11,16.2,-6.4,0.6,-5.2,-5.8,9
17151,26,70,6,73,-1,-44,5,-39,3707,0,7,18.8,1.6,-0.3,-11.8,1.3,8
17153,37,107,32,160,-1,-70,31,-39,4911,0,7.5,21.7,6.5,-0.2,-14.2,6.3,8
17155,42,62,28,1,0,-20,28,8,5561,0,7.6,11.2,5,0,-3.6,5,8
17157,251,400,-113,2890,49,-149,-64,-211,29815,2,8.4,13.4,-3.8,1.6,-5,-2.1,6
17159,141,249,32,317,8,-108,40,-67,15488,1,9.1,16,2.1,0.5,-7,2.6,7
17161,1622,1663,-717,4397,436,-41,-281,-323,141236,-1,11.5,11.8,-5.1,3.1,-0.3,-2,2
17163,2168,2775,-877,4598,223,-607,-654,-1247,251018,14,8.6,11,-3.5,0.9,-2.4,-2.6,1
17165,230,380,-32,628,4,-150,-28,-179,22873,-1,10,16.5,-1.4,0.2,-6.5,-1.2,7
17167,1850,2074,-764,3689,319,-224,-445,-660,193491,9,9.5,10.7,-3.9,1.6,-1.2,-2.3,3
17169,66,100,4,595,11,-34,15,-20,6733,-1,9.8,14.8,0.6,1.6,-5,2.2,9
17171,34,68,-27,37,0,-34,-27,-61,4710,0,7.2,14.3,-5.7,0,-7.2,-5.7,9
17173,180,294,-34,175,5,-114,-29,-142,20568,1,8.7,14.2,-1.6,0.2,-5.5,-1.4,8
17175,44,86,-56,93,4,-42,-52,-95,5218,-1,8.4,16.3,-10.6,0.8,-8,-9.9,2
17177,314,623,-175,719,33,-309,-142,-451,43105,0,7.2,14.4,-4,0.8,-7.1,-3.3,4
17179,1201,1597,294,2475,36,-396,330,-69,129541,-3,9.3,12.3,2.3,0.3,-3.1,2.5,2
17181,136,253,-9,944,21,-117,12,-105,16667,0,8.1,15.1,-0.5,1.3,-7,0.7,6
17183,849,1115,-203,2690,16,-266,-187,-451,71652,2,11.8,15.5,-2.8,0.2,-3.7,-2.6,4
17185,39,161,15,336,10,-122,25,-98,10942,-1,3.5,14.6,1.4,0.9,-11.1,2.3,7
17187,196,210,-187,874,25,-14,-162,-175,16185,1,12,12.9,-11.5,1.5,-0.9,-10,6
17189,111,170,-29,217,1,-59,-28,-87,13536,0,8.2,12.5,-2.1,0.1,-4.3,-2.1,8
17191,137,252,-23,131,57,-115,34,-82,15761,-1,8.7,15.9,-1.5,3.6,-7.3,2.2,9
17193,86,243,-43,588,6,-157,-37,-194,13401,0,6.4,18,-3.2,0.4,-11.6,-2.7,6
17195,537,743,112,962,43,-206,155,-57,54498,-6,9.8,13.6,2.1,0.8,-3.8,2.8,4
17197,6953,5180,-374,9525,1289,1773,915,2682,700728,-6,9.9,7.4,-0.5,1.8,2.5,1.3,1
17199,633,854,322,2039,61,-221,383,162,66706,0,9.5,12.8,4.8,0.9,-3.3,5.7,5
17201,3193,3290,-1144,3595,608,-97,-536,-620,280922,13,11.4,11.7,-4.1,2.2,-0.3,-1.9,2
17203,397,420,104,903,27,-23,131,108,38285,0,10.4,11,2.7,0.7,-0.6,3.4,2
18000,79587,72079,4599,178474,17869,7508,22468,29925,6862199,-51,11.6,10.5,0.7,2.6,1.1,3.3,
18001,629,369,-124,482,-1,260,-125,137,36288,2,17.4,10.2,-3.4,0,7.2,-3.5,6
18003,5282,3520,103,6295,1020,1762,1123,2901,394545,16,13.4,9,0.3,2.6,4.5,2.9,2
18005,1031,820,-281,1247,673,211,392,609,84003,6,12.3,9.8,-3.4,8,2.5,4.7,3
18007,90,108,68,102,9,-18,77,57,8729,-2,10.3,12.4,7.8,1,-2.1,8.9,3
18009,130,202,43,136,5,-72,48,-26,11893,-2,10.9,17,3.6,0.4,-6,4,6
18011,879,609,1456,831,91,270,1547,1811,76120,-6,11.7,8.1,19.4,1.2,3.6,20.6,1
18013,94,199,168,135,5,-105,173,66,15653,-2,6,12.7,10.8,0.3,-6.7,11.1,1
18015,193,233,40,103,12,-40,52,11,20525,-1,9.4,11.4,1.9,0.6,-1.9,2.5,3
18017,474,464,-6,715,128,10,122,129,37666,-3,12.6,12.3,-0.2,3.4,0.3,3.2,4
18019,1309,1413,1230,1670,112,-104,1342,1245,125467,7,10.5,11.3,9.9,0.9,-0.8,10.7,1
18021,302,343,88,344,4,-41,92,50,26460,-1,11.4,13,3.3,0.2,-1.6,3.5,3
18023,395,416,-33,625,14,-21,-19,-39,32730,1,12.1,12.7,-1,0.4,-0.6,-0.6,6
18025,97,161,-13,69,-1,-64,-14,-79,10438,-1,9.3,15.4,-1.2,-0.1,-6.1,-1.3,8
18027,532,338,-151,647,112,194,-39,160,33656,5,15.8,10.1,-4.5,3.3,5.8,-1.2,7
18029,380,571,498,536,12,-191,510,315,51215,-4,7.4,11.2,9.8,0.2,-3.7,10,1
18031,309,334,-45,499,17,-25,-28,-55,26399,-2,11.7,12.6,-1.7,0.6,-0.9,-1.1,6
18033,544,474,305,418,11,70,316,385,44198,-1,12.4,10.8,6.9,0.2,1.6,7.2,4
18035,1124,1425,339,7886,121,-301,460,158,112321,-1,10,12.7,3,1.1,-2.7,4.1,3
18037,498,497,2,711,51,1,53,54,43546,0,11.4,11.4,0,1.2,0,1.2,5
18039,2878,1901,-1925,2427,475,977,-1450,-464,206409,9,13.9,9.2,-9.3,2.3,4.7,-7,3
18041,241,362,82,348,12,-121,94,-27,23362,0,10.3,15.5,3.5,0.5,-5.2,4,6
18043,703,879,277,1723,86,-176,363,188,80809,1,8.7,10.9,3.4,1.1,-2.2,4.5,1
18045,224,254,136,111,7,-30,143,111,16731,-2,13.4,15.2,8.2,0.4,-1.8,8.6,8
18047,198,256,55,155,19,-58,74,13,23096,-3,8.6,11.1,2.4,0.8,-2.5,3.2,1
18049,234,283,25,138,14,-49,39,-10,20358,0,11.5,13.9,1.2,0.7,-2.4,1.9,7
18051,373,385,-106,604,19,-12,-87,-98,32904,1,11.3,11.7,-3.2,0.6,-0.4,-2.6,6
18053,745,1038,386,4732,114,-293,500,207,66200,0,11.3,15.7,5.8,1.7,-4.4,7.6,4
18055,343,431,180,301,33,-88,213,125,31196,0,11,13.8,5.8,1.1,-2.8,6.8,6
18057,4009,2099,2719,2612,1568,1910,4287,6182,371645,-15,10.9,5.7,7.4,4.3,5.2,11.6,1
18059,872,851,2977,834,62,21,3039,3049,86166,-11,10.3,10.1,35.2,0.7,0.2,35.9,1
18061,382,497,313,474,20,-115,333,216,40006,-2,9.6,12.5,7.8,0.5,-2.9,8.3,1
18063,1841,1337,2382,3723,419,504,2801,3268,186387,-37,10,7.2,12.9,2.3,2.7,15.2,1
18065,420,679,374,3719,1,-259,375,114,48929,-2,8.6,13.9,7.7,0,-5.3,7.7,6
18067,947,1217,501,1164,58,-270,559,285,83831,-4,11.3,14.5,6,0.7,-3.2,6.7,3
18069,412,492,25,1245,37,-80,62,-19,36781,-1,11.2,13.4,0.7,1,-2.2,1.7,6
18071,598,529,-135,754,295,69,160,230,46460,1,12.9,11.4,-2.9,6.4,1.5,3.5,4
18073,384,412,215,190,4,-28,219,190,33535,-1,11.5,12.3,6.4,0.1,-0.8,6.5,1
18075,279,295,-80,253,9,-16,-71,-86,20032,1,13.9,14.7,-4,0.4,-0.8,-3.5,6
18077,347,417,157,2350,33,-70,190,120,33056,0,10.5,12.6,4.8,1,-2.1,5.8,6
18079,291,344,189,293,1,-53,190,138,27622,1,10.6,12.5,6.9,0,-1.9,6.9,6
18081,1886,1560,1606,2977,206,326,1812,2133,167819,-5,11.3,9.4,9.6,1.2,2,10.9,1
18083,411,471,171,1668,84,-60,255,194,36070,-1,11.4,13.1,4.8,2.3,-1.7,7.1,7
18085,903,850,-390,1531,133,53,-257,-200,80364,4,11.2,10.6,-4.8,1.7,0.7,-3.2,4
18087,668,305,-337,168,23,363,-314,53,40907,4,16.3,7.5,-8.2,0.6,8.9,-7.7,8
18089,5653,5407,-19,4316,708,246,689,941,500598,6,11.3,10.8,0,1.4,0.5,1.4,1
18091,1180,1274,-61,6366,35,-94,-26,-116,111706,4,10.6,11.4,-0.5,0.3,-0.8,-0.2,3
18093,502,674,13,598,14,-172,27,-147,45084,-2,11.1,14.9,0.3,0.3,-3.8,0.6,6
18095,1402,1757,1437,5766,37,-355,1474,1121,132504,2,10.6,13.3,10.9,0.3,-2.7,11.2,1
18097,13736,9122,-11403,16590,6055,4614,-5348,-763,968460,-29,14.2,9.4,-11.8,6.2,4.8,-5.5,1
18099,567,519,-108,672,34,48,-74,-26,46352,0,12.2,11.2,-2.3,0.7,1,-1.6,6
18101,144,127,56,156,-1,17,55,70,9897,-2,14.6,12.9,5.7,-0.1,1.7,5.6,9
